numero_de_cliente	cliente_edad	cliente_antiguedad	ctrx_quarter	mpayroll	mcaja_ahorro	mtarjeta_visa_consumo	mtarjeta_master_consumo	mprestamos_personales	Visa_status	Master_status	cdescubierto_preacordado	cluster
1531818771	36	9	10	72743.94	21.06	0	0	0	0	0	1	cluster_1
1533789767	81	9	6	0	97.96	0	0	0	0	0	1	cluster_1
1534083961	29	8	0	0	29197.04	0	0	0	0	0	1	cluster_1
1534830513	40	10	11	0	0	0	0	0	0	0	1	cluster_1
1535466288	31	6	9	0	0	997.05	0	0	0	0	1	cluster_1
1535654589	29	6	9	0	0	997.05	0	0	0	0	1	cluster_1
1535797450	40	2	8	0	0.53	0	0	255598.76	0	0	1	cluster_1
1536063856	27	8	11	0	11.5	879.75	0	0	0	0	1	cluster_1
1536098425	61	8	8	0	4790.36	1290.3	0	0	0	0	1	cluster_1
1536211824	27	8	21	0	4262.23	7968.18	0	0	0	0	1	cluster_1
1536874516	24	10	14	0	8708.68	7680.71	0	0	0	0	1	cluster_1
1539596223	40	8	17	0	2657	2039.2	0	0	0	0	1	cluster_1
1543103654	30	9	73	9413.78	4433.91	0	0	0	0	0	1	cluster_1
1543784501	32	8	2	0	522.75	0	0	0	0	0	1	cluster_1
1545186376	45	9	9	0	279.11	0	0	0	0	0	1	cluster_1
1550809782	29	7	133	91612.47	19620.79	0	0	0	0	0	1	cluster_1
1556412258	27	8	42	0	959.79	0	0	0	0	0	1	cluster_1
1556426622	33	8	33	0	0	0	0	0	0	0	1	cluster_1
1558741624	65	6	80	0	93720.68	0	0	0	0	0	1	cluster_1
1559354136	65	4	82	0	35504.37	8677.47	0	0	0	0	1	cluster_1
1569795396	19	3	22	0	1138.79	277.28	0	0	0	0	1	cluster_1
1570838832	39	2	19	55617.25	5975.83	0	0	0	0	0	0	cluster_1
1573517883	26	4	10	0	0	4692	0	0	0	0	1	cluster_1
1573844161	24	2	27	44190.42	918.21	0	0	0	0	0	1	cluster_1
1574298927	29	2	58	83401.47	13603.82	0	0	0	0	0	1	cluster_1
249499035	67	320	11	0	0	0	0	0	0	0	1	cluster_2
252048052	76	277	3	0	0	0	0	0	0	0	1	cluster_2
252607473	73	271	2	0	0	0	0	0	0	0	1	cluster_2
254101021	45	373	3	0	0	0	0	0	0	0	1	cluster_2
256350823	81	373	16	0	0	0	0	0	0	0	1	cluster_2
258461845	65	321	2	0	0	0	0	0	0	0	1	cluster_2
261895322	56	320	8	0	0	0	0	0	0	0	1	cluster_2
265084639	76	278	10	0	0	0	0	0	0	0	1	cluster_2
266374353	62	321	3	0	0	0	0	0	0	0	1	cluster_2
272745114	73	309	21	0	0	0	0	0	0	0	1	cluster_2
272760289	78	322	8	0	0	0	0	0	0	0	1	cluster_2
274745436	61	322	5	0	0	0	0	0	0	0	1	cluster_2
279289010	71	295	2	0	0	0	0	0	0	0	1	cluster_2
279705860	67	376	8	0	0	0	0	0	0	0	1	cluster_2
279723435	69	305	19	0	0	0	0	0	0	0	1	cluster_2
281574832	72	323	11	0	0	0	0	0	0	0	1	cluster_2
283055622	82	323	4	0	0	0	0	0	0	0	1	cluster_2
284435617	52	281	6	0	0	0	0	0	0	0	1	cluster_2
285461410	55	323	1	0	0	0	0	0	0	0	1	cluster_2
290551792	60	272	9	0	0	0	0	0	0	0	1	cluster_2
292693950	61	196	21	0	0	0	0	0	0	0	1	cluster_2
294426338	81	206	2	0	0	0	0	0	0	0	1	cluster_2
294592026	78	320	9	0	0	0	0	0	9	0	1	cluster_2
297766689	67	280	6	0	0	0	0	0	0	7	1	cluster_2
298039653	65	323	6	0	0	0	0	0	0	0	1	cluster_2
298292199	71	320	7	0	0	0	0	0	0	0	1	cluster_2
299827532	66	262	6	0	0	0	0	0	0	0	1	cluster_2
302984834	55	374	0	0	0	0	0	0	0	0	1	cluster_2
303796442	70	290	17	0	0.18	0	0	0	0	0	1	cluster_2
307831790	53	71	3	0	0	0	0	0	0	0	1	cluster_2
310895745	43	22	5	0	0	0	0	0	0	0	1	cluster_2
311712237	72	200	9	0	0	0	0	0	0	0	1	cluster_2
316524471	51	281	7	0	0	0	0	0	0	0	1	cluster_2
320659513	51	293	4	0	0	0	0	0	0	0	1	cluster_2
323663672	67	323	9	0	0	0	0	0	0	0	1	cluster_2
330972199	80	300	3	0	0	0	0	0	0	0	1	cluster_2
331872483	42	134	10	0	0	0	0	0	0	0	1	cluster_2
334302046	44	21	6	0	0	0	0	0	0	0	1	cluster_2
337019022	58	323	6	0	0	0	0	0	0	0	1	cluster_2
337972911	72	321	2	0	0	0	0	0	0	0	1	cluster_2
344368317	81	314	8	0	0	0	0	0	0	0	1	cluster_2
345240668	77	267	6	0	0	0	0	0	0	0	1	cluster_2
345340728	70	321	11	0	0	0	0	0	0	0	1	cluster_2
347573536	47	70	11	0	0	0	0	0	0	0	1	cluster_2
351558637	49	277	9	0	0	0	0	0	0	0	1	cluster_2
352196897	68	374	11	0	0	0	0	0	0	0	1	cluster_2
353963845	56	323	0	0	0	0	0	0	0	0	1	cluster_2
414190585	44	257	3	0	0	0	0	0	0	0	1	cluster_2
429138664	64	254	5	0	0	0	0	0	0	0	1	cluster_2
433333501	56	130	11	0	3.84	0	0	0	0	0	1	cluster_2
436065567	45	163	6	0	1.73	0	0	0	0	0	1	cluster_2
439913785	57	195	14	0	0	0	0	4747.37	0	0	1	cluster_2
446945265	52	166	3	0	0	0	0	0	0	0	1	cluster_2
449506323	46	113	20	0	0	0	0	0	0	0	1	cluster_2
450566898	65	65	6	0	0	0	0	0	0	0	1	cluster_2
455256835	45	175	11	0	0	0	0	0	0	0	1	cluster_2
462257102	48	248	18	0	0	0	0	0	0	0	1	cluster_2
463110060	53	71	3	0	0	0	0	0	0	0	1	cluster_2
465357231	50	211	6	0	0	0	0	0	0	0	1	cluster_2
467438065	78	242	17	0	0	0	0	0	0	0	1	cluster_2
469103279	59	241	9	0	0	0	0	0	0	0	1	cluster_2
472331248	38	80	18	0	0	0	0	0	0	0	1	cluster_2
472879661	86	61	15	0	0	0	0	0	0	0	1	cluster_2
473948554	81	240	5	20.66	0	0	0	0	0	0	1	cluster_2
473967956	55	15	6	0	0	0	0	0	0	0	1	cluster_2
476148107	51	241	10	0	0	0	0	0	0	0	1	cluster_2
476483352	51	240	20	0	0	0	0	0	0	0	1	cluster_2
476702720	65	124	7	0	0	0	0	0	0	9	1	cluster_2
476931346	66	241	6	0	0	0	0	0	0	0	1	cluster_2
481731693	68	236	9	0	0	0	0	0	0	0	1	cluster_2
484208301	72	199	9	0	0	0	0	0	0	0	1	cluster_2
489254413	41	83	6	0	0	0	0	0	0	0	1	cluster_2
489933946	40	233	14	0	0	0	0	0	0	0	1	cluster_2
491928938	69	64	15	0	0	0	0	0	0	0	1	cluster_2
491941407	68	235	8	0	12.93	0	0	0	0	0	1	cluster_2
493241043	63	232	10	0	0	0	0	0	0	0	1	cluster_2
497173198	76	233	8	0	0	0	0	0	0	0	1	cluster_2
497567008	54	85	18	0	0	0	0	712.31	0	0	1	cluster_2
498264405	51	231	9	0	0	0	0	0	0	0	1	cluster_2
503787461	60	82	3	0	0	0	0	0	0	0	1	cluster_2
508253734	73	227	3	0	0	0	0	0	0	0	1	cluster_2
511957339	65	225	8	0	0	0	0	0	0	0	1	cluster_2
512194565	47	102	7	0	0	0	0	0	0	0	1	cluster_2
513377301	42	224	3	0	0	0	0	0	0	0	1	cluster_2
517421326	39	178	7	0	0	0	0	0	0	0	1	cluster_2
517804846	49	62	6	0	0	0	0	0	0	0	1	cluster_2
543843016	56	71	3	0	0	0	0	0	0	0	1	cluster_2
546227805	47	23	4	0	0	0	0	0	0	0	1	cluster_2
551605669	36	216	13	0	0	0	0	0	0	0	1	cluster_2
552748285	50	18	3	0	0	0	0	0	0	0	1	cluster_2
554196547	55	215	11	0	0	0	0	0	0	0	1	cluster_2
556769774	43	22	6	0	0	0	0	0	0	0	1	cluster_2
559874138	65	212	7	0	41.41	0	0	0	0	0	1	cluster_2
565890987	47	75	7	0	0	0	0	0	0	0	1	cluster_2
569805781	46	209	3	0	0	0	0	0	0	0	1	cluster_2
572357795	47	211	6	0	0	0	0	0	0	0	1	cluster_2
574535026	38	115	3	0	0	0	0	0	0	0	1	cluster_2
575538650	43	153	2	0	0	0	0	0	0	0	1	cluster_2
575618291	51	28	3	0	0	0	0	0	0	0	1	cluster_2
576806416	45	105	3	0	0	0	0	0	0	0	1	cluster_2
578384772	70	164	3	0	0	0	0	0	0	0	1	cluster_2
578864415	54	207	8	0	0	0	0	0	0	0	1	cluster_2
579156568	35	120	11	0	0	0	0	0	0	0	1	cluster_2
596575269	36	199	17	0	20.45	0	0	0	0	0	1	cluster_2
598337332	43	65	7	0	0	0	0	0	0	0	1	cluster_2
600826545	37	197	15	0	0	0	0	0	0	0	1	cluster_2
601876992	42	194	3	0	0	0	0	0	0	0	1	cluster_2
603619943	58	37	9	0	0	0	0	0	0	0	1	cluster_2
606472129	45	74	4	0	0	0	0	0	0	0	1	cluster_2
607106375	40	195	6	0	0	0	0	0	0	0	1	cluster_2
607981348	35	193	2	0	0.12	0	0	0	0	0	1	cluster_2
611609035	68	191	4	0	0	0	0	0	0	0	1	cluster_2
617663297	58	193	18	0	0	0	0	0	0	0	1	cluster_2
619778615	41	193	6	0	0	0	0	0	0	0	1	cluster_2
624778279	59	157	18	0	0	0	0	0	0	0	1	cluster_2
627221189	45	192	7	0	0	0	0	0	0	0	1	cluster_2
627630747	41	192	13	0	0	0	0	0	0	0	1	cluster_2
628911997	80	192	17	0	0	0	0	0	0	0	1	cluster_2
629266789	37	66	6	0	0	0	0	0	0	0	1	cluster_2
630463966	41	118	15	0	0	0	0	0	0	0	1	cluster_2
631084642	46	68	6	0	0	0	0	0	0	0	1	cluster_2
633040549	44	186	5	0	3.38	0	0	0	0	0	1	cluster_2
634505438	43	71	8	0	0	0	0	0	0	0	1	cluster_2
637415446	56	37	22	0	0	0	0	0	0	0	1	cluster_2
641889515	34	69	3	0	0	0	0	0	0	0	1	cluster_2
647520001	45	77	1	0	0	0	0	0	0	0	1	cluster_2
652790366	55	178	17	0	0	0	0	0	0	0	1	cluster_2
654754505	47	182	3	0	0	0	0	0	0	0	1	cluster_2
655616070	45	184	5	0	12.5	0	0	0	0	0	1	cluster_2
662650617	36	180	17	0	0	0	0	0	0	0	1	cluster_2
663593198	37	181	6	0	0.43	0	0	0	0	0	1	cluster_2
664393209	58	153	5	0	0	0	0	0	0	0	1	cluster_2
666406503	57	181	19	0	0	0	0	0	0	0	1	cluster_2
668135022	68	180	6	0	0	0	0	0	0	0	1	cluster_2
674318285	39	18	4	0	0	0	0	0	0	0	1	cluster_2
674550702	60	178	6	0	0	0	0	0	0	0	1	cluster_2
676458547	73	87	9	0	0	0	0	0	0	0	1	cluster_2
676571665	33	175	3	0	0	0	0	0	0	0	1	cluster_2
677575135	41	178	10	0	0	0	0	0	0	0	1	cluster_2
681650808	53	45	8	0	0	0	0	0	0	0	1	cluster_2
682893561	42	136	11	0	0	0	0	0	0	0	1	cluster_2
685426395	37	176	8	0	0	0	0	0	0	0	1	cluster_2
689751335	37	174	3	0	0	0	0	0	0	0	1	cluster_2
689969525	40	175	3	0	0	0	0	0	0	0	1	cluster_2
690723883	40	175	12	0	0	0	0	0	0	0	1	cluster_2
691015668	46	175	6	0	0	0	0	0	0	0	1	cluster_2
697353612	52	174	1	0	0	0	0	0	0	0	1	cluster_2
697642331	47	174	4	0	11.4	0	0	0	0	0	1	cluster_2
711436487	37	169	7	0	0.32	0	0	0	0	0	1	cluster_2
716742147	43	107	9	0	0	0	0	0	0	0	1	cluster_2
719486468	61	159	11	0	0	0	0	2272.26	0	0	1	cluster_2
722247851	54	151	3	0	0	0	0	0	0	0	1	cluster_2
724404817	42	167	3	0	0	0	0	0	0	0	1	cluster_2
726730895	68	52	4	0	0	0	0	0	0	0	1	cluster_2
730170717	51	22	6	0	0	0	0	0	0	0	1	cluster_2
737182437	49	145	3	0	0	0	0	0	0	0	1	cluster_2
740703284	52	165	8	0	0	0	0	0	0	0	1	cluster_2
741364293	40	162	6	0	0	0	0	0	0	0	1	cluster_2
749732746	36	77	2	0	0	0	0	0	0	0	1	cluster_2
771414106	65	161	14	0	0	0	0	0	0	0	1	cluster_2
771866618	36	94	9	0	0	0	0	0	0	0	1	cluster_2
776593387	45	163	17	0	0	0	0	0	0	0	1	cluster_2
776802397	36	65	7	0	1.36	0	0	0	0	0	1	cluster_2
777092432	37	15	3	0	0.11	0	0	0	0	0	1	cluster_2
781939158	56	73	19	0	0	0	0	0	0	0	1	cluster_2
786826004	30	45	3	0	0	0	0	0	0	0	1	cluster_2
788793063	41	157	11	0	0	0	0	0	0	0	1	cluster_2
789567549	41	72	1	0	0	0	0	0	0	0	1	cluster_2
790627620	43	28	5	0	0	0	0	0	0	0	1	cluster_2
792681461	67	58	4	4886.71	0	0	0	0	0	0	1	cluster_2
796471992	42	128	6	0	0	0	0	0	0	0	1	cluster_2
799719944	37	158	14	0	0	0	0	5424.93	0	0	1	cluster_2
801000400	32	158	12	0	0	0	0	0	0	0	1	cluster_2
805970747	35	114	13	0	0	0	0	0	0	0	1	cluster_2
810328505	34	153	8	0	0	0	0	0	0	0	1	cluster_2
811843053	35	143	6	0	0	0	0	0	0	0	1	cluster_2
813229761	57	155	9	0	0	0	0	0	0	0	1	cluster_2
813822000	64	54	8	0	0	0	0	0	0	0	1	cluster_2
814147329	66	55	10	0	0	0	0	0	0	0	1	cluster_2
814582702	48	151	1	0	0	0	0	0	0	0	1	cluster_2
814826281	37	105	9	0	0	0	0	0	0	0	1	cluster_2
816502144	46	152	16	0	0	0	0	0	0	0	1	cluster_2
816677021	38	154	3	0	0	0	0	0	0	0	1	cluster_2
824098075	48	152	6	0	0	0	0	0	0	0	1	cluster_2
827725840	34	18	5	0	0	0	0	0	0	0	1	cluster_2
830367034	33	151	8	0	3.47	52.84	0	0	0	0	1	cluster_2
831668712	41	146	14	0	0	0	0	0	0	0	1	cluster_2
832788288	42	149	5	0	0	0	0	0	0	0	1	cluster_2
834319685	58	95	3	0	0	70.49	0	0	0	0	1	cluster_2
837092511	56	148	9	0	0	0	0	0	0	0	1	cluster_2
839439161	65	108	8	0	0	0	0	0	0	0	1	cluster_2
841763344	56	146	6	0	0	0	0	0	0	0	1	cluster_2
845797378	56	144	7	0	0	0	0	0	0	0	1	cluster_2
851920333	57	17	4	0	0	0	0	0	0	0	1	cluster_2
855262145	54	138	10	0	0	0	0	0	0	0	1	cluster_2
856779835	38	140	11	0	0	0	0	0	0	0	1	cluster_2
858039061	32	138	3	0	0	0	0	0	0	0	1	cluster_2
859030584	39	138	6	0	0	0	0	0	0	0	1	cluster_2
861000052	51	137	3	0	0	0	0	0	0	0	1	cluster_2
861169600	37	135	2	0	0	0	0	0	0	0	1	cluster_2
862070473	33	138	9	0	0	0	0	0	0	0	1	cluster_2
864410557	44	16	5	0	0	0	0	0	0	9	1	cluster_2
869355738	44	132	15	0	3.19	0	0	0	0	0	1	cluster_2
869416925	42	134	2	0	0	0	0	0	0	0	1	cluster_2
872155703	71	132	5	0	0	0	0	0	0	0	1	cluster_2
872296745	48	133	12	0	0	0	0	0	0	0	1	cluster_2
877902278	64	132	9	0	0	0	0	0	0	0	1	cluster_2
878907140	36	130	8	0	0	61.93	0	0	0	0	1	cluster_2
880226759	44	71	4	0	0	0	0	0	0	0	1	cluster_2
881069870	29	132	6	0	0	0	0	0	0	7	1	cluster_2
881457472	46	131	11	0	0	70.49	0	0	0	0	1	cluster_2
886482371	59	40	6	0	0	0	0	0	0	0	1	cluster_2
888740191	36	62	2	0	0.72	0	0	0	0	0	1	cluster_2
894528918	36	128	20	0	8.07	0	0	0	0	0	1	cluster_2
901238135	34	125	5	0	0	163.04	0	0	0	0	1	cluster_2
903976401	47	124	8	0	0	0	0	0	0	0	1	cluster_2
906020258	49	127	3	0	0	0	0	0	0	0	1	cluster_2
907533055	53	126	8	0	1.99	0	0	0	0	0	1	cluster_2
911544552	30	125	6	0	0	0	0	0	0	0	1	cluster_2
913607957	31	125	12	0	0	0	0	0	0	0	1	cluster_2
914726440	37	123	8	0	0	0	0	0	0	0	1	cluster_2
917960608	26	62	1	0	0	0	0	0	0	0	1	cluster_2
919096154	35	122	12	0	0	0	0	0	0	0	1	cluster_2
919654559	54	122	6	0	0	0	0	0	0	0	1	cluster_2
922054369	35	121	12	0	0	70.49	0	0	0	0	1	cluster_2
930130310	67	103	3	0	0	0	0	0	0	0	1	cluster_2
938557397	55	61	20	0	0	0	0	0	0	0	1	cluster_2
938919917	36	119	3	0	0	0	0	0	0	0	1	cluster_2
947141640	34	115	6	0	0	0	0	0	0	0	1	cluster_2
950547628	37	116	9	0	0	0	0	0	0	0	1	cluster_2
953359771	35	101	5	0	0	0	69.81	0	0	0	1	cluster_2
955914988	42	114	6	0	0	0	0	0	0	0	1	cluster_2
956014894	51	113	10	0	0	0	0	0	0	0	1	cluster_2
956219241	34	114	18	0	0	0	0	0	0	0	1	cluster_2
958393270	37	87	3	0	0	0	0	0	0	0	1	cluster_2
958929283	38	56	2	0	0	0	0	0	0	0	1	cluster_2
959346133	33	23	6	0	0	0	0	0	0	0	1	cluster_2
964301237	60	113	17	0	0	0	0	0	0	0	1	cluster_2
964990761	30	109	11	0	0	0	0	0	0	0	1	cluster_2
967014413	54	109	9	0	0	0	0	0	0	0	1	cluster_2
972735249	32	108	4	0	0	0	0	0	0	0	1	cluster_2
982527677	30	48	1	0	0	0	0	0	0	0	1	cluster_2
986778450	35	60	1	0	0	0	0	0	0	0	1	cluster_2
986857280	44	98	15	0	16.03	0	0	0	0	0	1	cluster_2
987988743	49	93	4	0	0	0	0	0	0	0	1	cluster_2
992201668	38	104	13	0	0	0	0	0	0	0	1	cluster_2
994654066	38	103	6	0	0	0	0	0	0	0	1	cluster_2
994831496	69	101	8	0	0	0	0	0	0	0	1	cluster_2
999947693	37	102	4	0	0	0	0	0	0	0	1	cluster_2
1005780033	71	97	6	0	0	0	0	0	0	0	1	cluster_2
1008443695	33	88	14	0	0	0	0	0	0	0	1	cluster_2
1008705139	42	85	11	0	0	0	0	0	0	0	1	cluster_2
1010246596	38	99	21	0	3.81	0	0	0	0	0	1	cluster_2
1014293396	75	97	2	0	0	0	0	0	0	0	1	cluster_2
1018210743	38	70	9	0	0	0	0	0	0	0	1	cluster_2
1020188085	38	93	3	0	0	0	0	0	0	0	1	cluster_2
1021507849	70	89	4	0	0	0	0	0	0	0	1	cluster_2
1021984358	50	40	6	0	0	0	0	0	0	0	1	cluster_2
1025019072	30	89	13	0	0	0	0	0	0	0	1	cluster_2
1030076849	48	80	2	0	0	0	0	0	0	0	1	cluster_2
1031234060	31	88	6	0	0	0	0	0	0	0	1	cluster_2
1032556011	41	91	6	0	0	0	0	0	0	0	1	cluster_2
1043628229	29	91	17	0	0	0	0	0	0	0	1	cluster_2
1055750313	34	86	10	0	0	0	0	0	0	0	1	cluster_2
1058140790	70	42	15	0	0	0	0	0	0	0	1	cluster_2
1073379262	26	80	3	0	0	0	0	0	0	0	1	cluster_2
1080230905	60	78	3	0	0	0	0	0	0	0	1	cluster_2
1081074383	56	80	6	0	0	0	0	0	0	0	1	cluster_2
1091968667	60	76	3	0	0	0	0	0	0	0	1	cluster_2
1091970708	51	77	5	0	0	0	0	0	0	0	1	cluster_2
1096002769	40	75	6	0	0	0	0	0	0	0	1	cluster_2
1101556679	33	70	5	0	0	0	0	0	0	0	1	cluster_2
1102837204	48	73	6	0	0	0	0	0	0	0	1	cluster_2
1105672976	33	16	6	0	0	0	0	0	0	0	1	cluster_2
1109678641	36	71	8	0	0	0	0	0	0	0	1	cluster_2
1121108939	55	68	11	0	0	0	0	0	0	0	1	cluster_2
1126652191	29	66	3	0	0	0	0	0	0	0	1	cluster_2
1126787691	40	13	6	0	0	0	0	0	0	0	1	cluster_2
1132042745	41	67	5	0	0	0	0	0	0	0	1	cluster_2
1135665325	25	69	0	0	0	0	0	0	0	0	1	cluster_2
1136114695	30	69	2	0	0	0	0	0	0	0	1	cluster_2
1139155318	30	66	6	0	0	0	0	0	0	0	1	cluster_2
1139408889	43	66	3	0	0	0	0	0	0	0	1	cluster_2
1141178825	24	67	7	0	0	0	0	0	0	0	1	cluster_2
1145554961	35	65	3	0	0	0	0	0	0	0	1	cluster_2
1149618824	32	65	6	0	0	0	0	0	0	0	1	cluster_2
1153705804	60	41	20	0	0	0	0	0	0	0	1	cluster_2
1155352496	56	62	21	0	0	0	0	0	0	0	1	cluster_2
1156242712	45	64	4	0	0	0	0	0	0	0	1	cluster_2
1161434537	23	63	9	0	0	0	0	0	0	0	1	cluster_2
1164225749	29	19	3	0	0	0	0	0	0	0	1	cluster_2
1168610783	26	56	8	0	0	0	0	0	0	0	1	cluster_2
1172131186	37	60	2	0	0	0	0	0	0	0	1	cluster_2
1174087819	32	61	8	0	0	0	0	0	0	0	1	cluster_2
1177282029	36	57	2	0	0	0	0	0	0	0	1	cluster_2
1179698757	45	54	8	0	0	0	0	0	0	0	1	cluster_2
1187271793	34	16	6	0	0.01	0	0	0	0	0	1	cluster_2
1196607695	48	56	6	0	0	0	0	0	0	0	1	cluster_2
1196699583	31	55	2	0	0	0	0	0	0	0	1	cluster_2
1199143595	37	57	6	0	0	0	0	0	0	0	1	cluster_2
1199158617	35	56	3	0	0	0	0	0	0	0	1	cluster_2
1203000703	37	57	3	0	0	0	0	0	0	0	1	cluster_2
1205998149	38	53	3	0	0	0	0	0	0	0	1	cluster_2
1206327706	24	55	6	0	0	0	0	0	0	0	1	cluster_2
1211799131	43	55	10	0	0	0	0	0	0	0	1	cluster_2
1216709606	31	11	6	0	0	0	0	0	0	7	1	cluster_2
1220101734	34	51	1	0	0	0	0	0	0	0	1	cluster_2
1221474881	24	51	3	0	0	0	0	0	0	0	1	cluster_2
1227427844	57	47	10	0	0	0	0	0	0	0	1	cluster_2
1231020450	33	48	4	0	0	0	0	0	0	0	1	cluster_2
1233549706	28	47	2	0	0	0	0	0	0	0	1	cluster_2
1242107476	28	48	2	0	0	0	0	0	0	0	1	cluster_2
1242644583	30	48	6	0	0	0	0	0	0	0	1	cluster_2
1243117957	34	45	6	3636.3	0	0	0	0	0	0	1	cluster_2
1243185848	30	45	3	0	0	0	0	0	0	0	1	cluster_2
1252757669	36	44	2	0	0	0	0	0	0	0	1	cluster_2
1253568841	24	21	6	0	0	0	0	0	0	0	1	cluster_2
1253949594	26	46	5	0	0	0	0	0	0	0	1	cluster_2
1255360221	32	43	8	0	0	0	0	0	0	0	1	cluster_2
1279226917	45	20	8	0	0	0	0	0	0	0	1	cluster_2
1300409386	35	45	5	0	0	0	0	0	0	0	1	cluster_2
1304825334	30	44	8	0	0	0	0	0	0	0	1	cluster_2
1306383280	29	43	6	0	0	0	0	0	0	0	1	cluster_2
1307826794	37	42	6	0	0	0	0	0	0	0	1	cluster_2
1312281402	33	43	6	0	0	0	0	0	0	0	1	cluster_2
1314351356	46	41	6	0	0	0	0	0	0	0	1	cluster_2
1315269292	31	39	2	0	0.02	0	0	0	0	0	1	cluster_2
1316858955	67	42	10	0	18.12	0	0	0	0	0	1	cluster_2
1321589447	24	41	5	0	0	0	0	0	0	0	1	cluster_2
1322255922	27	30	2	0	0	0	0	0	0	0	1	cluster_2
1322879596	68	41	8	0	0	0	0	0	0	0	1	cluster_2
1339212273	57	35	20	0	0	0	0	0	0	0	1	cluster_2
1339851259	24	37	8	0	0	0	0	0	7	0	1	cluster_2
1356543092	27	33	2	0	0	0	0	0	0	0	1	cluster_2
1366068465	46	26	3	0	0	0	0	0	0	0	1	cluster_2
1389432691	53	26	3	0	0	0	0	0	0	0	1	cluster_2
1451973699	58	21	20	0	0	0	0	0	0	0	1	cluster_2
1454575150	30	20	3	0	0	0	0	0	0	0	1	cluster_2
1458190002	56	19	2	0	0	0	0	0	0	0	1	cluster_2
1459588529	35	19	6	0	0	0	0	0	0	0	1	cluster_2
1460831855	53	18	6	0	0	0	0	0	0	0	1	cluster_2
1466243407	37	12	6	0	0	0	0	2680.15	0	0	1	cluster_2
1468784918	26	16	3	0	0	0	0	0	0	0	1	cluster_2
1469671931	37	14	8	0	0	0	0	0	0	0	1	cluster_2
1471255036	40	14	5	0	0	0	0	0	0	0	1	cluster_2
1489839402	48	12	4	0	0	0	0	0	0	0	1	cluster_2
1526496775	51	9	4	0	0	0	0	0	0	0	1	cluster_2
250971063	56	206	0	0	0	0	0	0	0	0	1	cluster_3
253593377	44	290	0	0	0	0	0	0	0	0	1	cluster_3
253863283	66	282	0	0	0	0	0	0	0	0	1	cluster_3
254604293	57	263	0	0	0	0	0	0	0	0	1	cluster_3
255679676	51	68	0	0	0	0	0	0	0	0	1	cluster_3
261982034	63	161	0	0	0	0	0	0	0	0	1	cluster_3
264591871	81	264	0	0	0	0	0	0	0	0	1	cluster_3
265916008	59	271	0	0	0	0	0	0	0	0	1	cluster_3
269475506	49	56	0	0	0	0	0	0	0	0	1	cluster_3
271504923	76	259	0	0	0	0	0	0	0	0	1	cluster_3
271960645	70	277	0	0	0	0	0	0	0	0	1	cluster_3
276587499	69	321	0	0	0	0	0	0	0	0	1	cluster_3
285146004	46	323	0	0	0	0	0	0	0	0	1	cluster_3
285165910	44	278	0	0	0	0	0	0	0	0	1	cluster_3
286197902	77	322	0	0	0	0	0	0	0	0	1	cluster_3
321083946	43	267	0	0	0	0	0	0	0	0	1	cluster_3
321595024	73	120	0	0	0	0	0	0	0	0	1	cluster_3
323396097	47	295	0	0	0	0	0	0	0	0	1	cluster_3
343637513	76	289	0	0	0	0	0	0	0	0	1	cluster_3
344790565	45	265	0	0	0	0	0	0	0	0	1	cluster_3
432855173	78	88	0	0	0	0	0	0	0	0	1	cluster_3
436475491	49	59	0	0	0	0	0	0	0	0	1	cluster_3
439963597	62	250	1	0	0	0	0	0	0	0	1	cluster_3
450318511	64	151	0	0	0	0	0	0	0	0	1	cluster_3
457748823	59	250	3	0	0	0	0	0	0	0	1	cluster_3
473578518	63	77	1	0	0	0	0	0	0	0	1	cluster_3
476019610	55	208	0	0	0	0	0	0	0	0	1	cluster_3
488185085	54	235	0	0	0.09	0	0	0	0	0	1	cluster_3
495669077	59	59	1	0	0	0	0	0	0	0	1	cluster_3
499646373	42	154	0	0	0	0	0	0	0	0	1	cluster_3
499964555	73	210	0	0	0	0	0	0	0	0	1	cluster_3
506456888	66	229	0	0	0	0	0	0	0	0	1	cluster_3
515705420	76	223	0	0	0	0	0	0	0	0	1	cluster_3
517302086	42	89	0	0	0	0	0	0	0	0	1	cluster_3
519790137	48	118	0	0	0	0	0	0	0	0	1	cluster_3
546831573	51	160	0	0	0	0	0	0	0	0	1	cluster_3
549225329	58	218	1	0	0	0	0	0	0	0	1	cluster_3
554096709	45	213	0	0	0	0	0	0	0	0	1	cluster_3
560312286	56	212	0	0	0	0	0	0	0	0	1	cluster_3
561581650	76	210	0	0	0	0	0	0	0	0	1	cluster_3
562782763	65	195	0	0	0	0	0	0	0	0	1	cluster_3
563808701	67	212	0	0	0	0	0	0	0	0	1	cluster_3
564841343	47	144	0	0	0	0	0	0	0	0	1	cluster_3
574421413	44	209	1	0	0	0	0	0	0	0	1	cluster_3
578594371	44	206	0	0	0	0	0	0	0	0	1	cluster_3
578644252	55	65	0	0	0	0	0	0	0	0	1	cluster_3
578721332	57	205	3	0	0	0	0	0	0	0	1	cluster_3
583764899	67	201	0	0	0	0	0	0	0	0	1	cluster_3
587067615	65	201	0	0	0	0	0	0	0	0	1	cluster_3
591735092	47	201	0	0	0	0	0	0	0	0	1	cluster_3
593196121	53	142	0	0	0	0	0	0	0	0	1	cluster_3
597965401	40	59	0	0	0	0	0	0	0	0	1	cluster_3
